Elapsed_Time(s),Target_X,Target_Y,Error_X,Error_Y,PWM_X,PWM_Y
76.697,316.392,234.711,-3.60776,34.7112,1816.49,1471.24
76.7126,319.066,232.596,-0.933929,32.5962,1816.49,1460.57
76.7305,322.199,232.779,2.19891,32.7791,1816.49,1447.92
76.7458,324.883,231.637,4.88284,31.6374,1816.49,1436.81
76.7637,326.601,230.615,6.60083,30.6145,1809.18,1425.87
76.7791,328.001,231.721,8.00137,31.7213,1804.95,1412.82
76.797,329.462,226.416,9.46207,26.4161,1800.28,1406.6
76.8124,329.848,222.602,9.84848,22.6021,1800.28,1406.6
76.8306,328.852,224.848,8.85226,24.8485,1800.28,1406.6
76.8458,329.284,225.438,9.28448,25.4383,1796.28,1397.72
76.8636,330.526,223.246,10.5257,23.2461,1791.36,1390.43
76.8791,331.824,222.67,11.8237,22.6703,1785.77,1382.25
76.897,332.457,223.833,12.4568,23.8333,1780.56,1372.29
76.9124,331.871,224.075,11.8708,24.075,1776.52,1362.89
76.9303,331.249,223.355,11.2495,23.3546,1772.52,1354.48
76.9458,330.788,221.534,10.7882,21.534,1772.52,1354.48
76.9639,330.742,217.58,10.742,17.5796,1768.52,1351.68
76.9792,329.32,213.957,9.31979,13.9573,1764.52,1348.88
76.9971,327.21,209.86,7.20993,9.85971,1760.52,1346.08
77.0125,324.823,207.21,4.82303,7.20955,1766.59,1343.28
77.0304,322.288,203.195,2.28784,3.1947,1766.59,1348.53
77.0459,319.937,200.265,-0.0630493,0.264633,1766.59,1348.53
77.0637,319.38,200.637,-0.620331,0.637283,1766.59,1348.53
77.0792,319.55,198.521,-0.450378,-1.47937,1766.59,1348.53
77.0971,319.564,196.881,-0.436432,-3.11913,1766.59,1348.53
77.1125,319.717,197.829,-0.282928,-2.17067,1766.59,1348.53
77.1304,319.733,197.122,-0.267365,-2.87827,1766.59,1348.53
77.1458,319.513,196.334,-0.487,-3.66554,1766.59,1348.53
77.1648,319.358,196.608,-0.641541,-3.39156,1766.59,1348.53
77.1798,319.055,196.142,-0.94519,-3.85844,1766.59,1348.53
77.1971,319.082,195.656,-0.917542,-4.34378,1766.59,1348.53
77.2124,318.984,195.815,-1.01599,-4.18494,1766.59,1348.53
77.2303,318.898,195.165,-1.1015,-4.83507,1766.59,1348.53
77.2457,318.757,194.714,-1.24304,-5.28587,1766.59,1348.53
77.2637,318.706,194.619,-1.2937,-5.38112,1766.59,1348.53
77.2791,318.577,194.607,-1.42276,-5.39256,1766.59,1348.53
77.297,318.589,194.876,-1.4115,-5.12415,1766.59,1348.53
77.3124,318.599,194.922,-1.4014,-5.07843,1766.59,1348.53
77.3303,318.495,194.897,-1.50455,-5.10318,1766.59,1348.53
77.3468,318.406,194.615,-1.59384,-5.38452,1766.59,1348.53
77.3637,318.308,194.37,-1.69196,-5.62988,1766.59,1355.02
77.3791,318.179,194.305,-1.82077,-5.69521,1766.59,1357.82
77.3969,318.207,194.235,-1.79337,-5.76485,1766.59,1360.62
77.4124,318.119,194.833,-1.88065,-5.16667,1766.59,1355.77
77.4304,318.161,197.16,-1.83899,-2.84013,1766.59,1355.77
77.4457,318.094,199.042,-1.90622,-0.958191,1766.59,1355.77
77.4637,318.059,200.756,-1.94064,0.755707,1766.59,1355.77
77.479,318.126,201.747,-1.87357,1.74713,1766.59,1355.77
77.4969,318.013,201.068,-1.9873,1.06805,1766.59,1355.77
77.5124,318.075,200.634,-1.92477,0.634262,1766.59,1355.77
77.5303,318.11,200.761,-1.89005,0.76059,1766.59,1355.77
77.5457,318.286,200.509,-1.71411,0.509262,1766.59,1355.77
77.5636,318.225,199.818,-1.77545,-0.181717,1766.59,1355.77
77.579,318.444,199.703,-1.55594,-0.29718,1766.59,1355.77
77.597,318.674,198.901,-1.32629,-1.09859,1766.59,1355.77
77.6124,318.892,198.184,-1.10767,-1.81558,1766.59,1355.77
77.6303,319.381,197.71,-0.618561,-2.2897,1766.59,1355.77
77.6457,319.826,196.773,-0.174255,-3.2269,1766.59,1355.77
77.6636,320.533,195.504,0.532867,-4.49596,1766.59,1355.77
77.679,321.288,194.065,1.28799,-5.93538,1766.59,1363.04
77.6969,322.294,192.551,2.29431,-7.44928,1766.59,1366.98
77.7124,323.636,190.651,3.63647,-9.349,1766.59,1372.14
77.7303,324.968,188.494,4.96777,-11.5056,1766.59,1378.09
77.7458,326.888,186.205,6.88815,-13.7953,1758.18,1385.27
77.7636,329.362,184.192,9.36166,-15.8084,1752.81,1392.76
77.779,331.93,184.973,11.9304,-15.0269,1746.1,1397.84
77.7969,334.647,185.197,14.6473,-14.8032,1738.54,1403.32
77.8123,337.489,184.95,17.4892,-15.0498,1729.49,1409.26
77.8304,340.001,184.426,20.0011,-15.5736,1729.49,1409.26
77.8457,343.177,183.318,23.1773,-16.6815,1715.83,1417.01
77.8636,347.461,180.804,27.4607,-19.1964,1702.26,1426.15
77.879,351.269,177.842,31.2688,-22.1577,1687.13,1437.1
77.897,355.885,175.805,35.8851,-24.1949,1670.11,1447.8
77.9124,362.08,173.171,42.0797,-26.8291,1648.83,1460.26
77.9303,366.457,171.687,46.4572,-28.3131,1627.94,1472.13
77.9457,370.323,174.14,50.3235,-25.8595,1605.49,1479.92
77.9636,372.249,175.027,52.2494,-24.9732,1584.17,1488.8
77.9791,370.326,178.401,50.3257,-21.5993,1566.58,1494.23
77.9983,368.811,186.252,48.8106,-13.7478,1548.99,1491.43
78.0138,366.301,190.275,46.3012,-9.72478,1533.44,1494.23
78.0317,364.736,192.603,44.7361,-7.39722,1517.51,1497.03
78.0472,362.159,196.698,42.1591,-3.3018,1503.59,1490.79
78.0652,359.926,199.101,39.9259,-0.899475,1489.97,1490.79
78.0805,357.357,199.741,37.3574,-0.259445,1477.88,1490.79
78.097,353.332,200.99,33.3317,0.990005,1468.33,1490.79
78.1125,349.656,202.303,29.656,2.30319,1460.07,1490.79
78.1304,348.163,202.98,28.1627,2.98016,1450.39,1490.79
78.1457,345.613,202.178,25.613,2.17778,1442.77,1490.79
78.1649,343.539,203.572,23.5394,3.57172,1442.77,1490.79
78.1798,342.069,204.134,22.0691,4.13414,1437.42,1490.79
78.1984,340.409,203.673,20.4095,3.67284,1430.77,1490.79
78.2127,339.237,205.461,19.2369,5.46121,1424.47,1490.79
78.2304,338.871,206.32,18.8706,6.32018,1417.51,1483.73
78.2457,339.145,205.872,19.1454,5.87248,1409.95,1480.93
78.2648,337.92,206.58,17.9197,6.58025,1403.92,1477.94
78.2793,336.697,206.529,16.6973,6.52873,1398.62,1475.14
78.2972,334.974,203.947,14.9737,3.94748,1394.12,1479.87
78.3126,332.534,202.047,12.5338,2.0473,1390.12,1479.87
78.3303,330.831,201.795,10.8311,1.79453,1386.12,1479.87
78.3459,329.209,200.484,9.20892,0.483566,1382.12,1479.87
78.3636,327.698,201.014,7.69843,1.01361,1378.12,1479.87
78.3791,326.85,201.986,6.84955,1.98611,1374.12,1479.87
78.397,324.622,201.776,4.62192,1.77629,1379.07,1479.87
78.4125,323.282,203,3.28186,3,1379.07,1479.87
78.4306,321.85,202.986,1.84955,2.98611,1379.07,1479.87
78.4458,320.493,203.897,0.49295,3.89671,1379.07,1479.87
78.4636,320.88,205.173,0.880402,5.17303,1379.07,1479.87
78.4791,320.926,204.812,0.926208,4.81171,1379.07,1479.87
78.497,321.092,205.408,1.09155,5.40845,1379.07,1479.87
78.5125,321.709,206.194,1.70895,6.19403,1379.07,1472.3
78.5303,321.995,206.04,1.995,6.0401,1379.07,1469.5
78.5458,322.059,206.779,2.05884,6.77942,1379.07,1466.3
78.5637,322.226,207.052,2.22638,7.05225,1379.07,1463.41
78.5791,322.283,206.163,2.2832,6.1629,1379.07,1460.61
78.597,322.873,204.813,2.87289,4.81294,1379.07,1465.09
78.6124,322.993,203.007,2.99265,3.00735,1379.07,1465.09
78.6304,322.908,201.951,2.90753,1.95134,1379.07,1465.09
78.6458,322.877,201.899,2.87656,1.89876,1379.07,1465.09
78.6635,323.03,201.204,3.02985,1.20398,1379.07,1465.09
78.6791,323.08,201.155,3.0802,1.1554,1379.07,1465.09
78.697,322.977,201.114,2.97726,1.11363,1379.07,1465.09
78.7124,322.965,200.988,2.96542,0.987656,1379.07,1465.09
78.7303,322.878,200.72,2.87836,0.7202,1379.07,1465.09
78.7458,322.88,200.173,2.8804,0.173035,1379.07,1465.09
78.7637,322.965,199.988,2.96542,-0.0123444,1379.07,1465.09
78.7791,322.749,200.003,2.74936,0.00250244,1379.07,1465.09
78.797,322.618,199.951,2.61801,-0.0486603,1379.07,1465.09
78.8124,322.226,200.052,2.22638,0.0522461,1379.07,1465.09
78.8302,322.193,200.073,2.19299,0.0726776,1379.07,1465.09
78.8458,322.088,200.088,2.08823,0.0882416,1379.07,1465.09
78.8636,321.965,199.988,1.96542,-0.0123444,1379.07,1465.09
78.8791,321.647,200.015,1.64706,0.0147095,1379.07,1465.09
78.897,321.235,200.123,1.23456,0.123459,1379.07,1465.09
78.9124,321.123,200.101,1.12344,0.101242,1379.07,1465.09
78.9303,320.709,200.194,0.708954,0.194031,1379.07,1465.09
78.9458,320.193,200.073,0.192993,0.0726776,1379.07,1465.09
78.9637,319.674,199.811,-0.326141,-0.189453,1379.07,1465.09
78.9807,319.165,199.151,-0.834564,-0.849152,1379.07,1465.09
78.9971,318.583,198.899,-1.4173,-1.10124,1379.07,1465.09
79.0124,318.114,198.447,-1.88635,-1.55302,1379.07,1465.09
79.0302,317.514,198.071,-2.48572,-1.92857,1379.07,1465.09
79.0458,317.065,197.406,-2.93478,-2.59421,1379.07,1465.09
79.0636,316.213,196.609,-3.78656,-3.39088,1379.07,1465.09
79.0791,315.655,195.871,-4.34549,-4.12895,1379.07,1465.09
79.097,314.993,195.007,-5.00735,-4.99265,1379.07,1465.09
79.1124,314.165,194.151,-5.83456,-5.84915,1386.21,1472.25
79.1303,313.358,193.277,-6.64197,-6.72345,1390.21,1475.45
79.1458,312.655,192.706,-7.345,-7.2937,1394.21,1478.7
79.1636,312.157,192.081,-7.84314,-7.91911,1398.21,1482.18
79.1792,313.952,191.867,-6.04831,-8.13284,1402.21,1485.46
79.1971,314.888,190.988,-5.11191,-9.01216,1397.82,1489.53
79.2136,315.21,192.521,-4.79028,-7.47903,1397.82,1492.33
79.2305,316.124,194.886,-3.87646,-5.11421,1397.82,1486.59
79.2458,316.779,195.922,-3.22141,-4.07787,1397.82,1486.59
79.2637,316.62,196.007,-3.38028,-3.99295,1397.82,1486.59
79.2792,316.01,197.364,-3.99048,-2.63571,1397.82,1486.59
79.2971,315.138,197.176,-4.8623,-2.82367,1397.82,1486.59
79.3126,314.129,195.694,-5.87128,-4.30574,1404.99,1486.59
79.3304,313.157,195.081,-6.84314,-4.91911,1408.99,1486.59
79.3458,312.071,194.208,-7.92908,-5.79196,1412.99,1493.68
79.3637,311.65,193.219,-8.35001,-6.78094,1416.99,1496.98
79.3791,312.514,192.291,-7.4859,-7.70892,1420.99,1500.7
79.3971,313.058,190.804,-6.94202,-9.19565,1424.99,1505.28
79.4125,314.535,191.049,-5.46527,-8.95139,1419.13,1508.49
79.4305,315.804,191.63,-4.19635,-8.36986,1419.13,1511.29
79.4458,316.282,191,-3.71814,-9,1419.13,1515.25
79.4637,315.948,191.842,-4.052,-8.15839,1419.13,1518.05
79.4791,314.856,193.715,-5.14352,-6.28473,1419.13,1520.85
79.4973,313.86,195.155,-6.14047,-4.84525,1425.86,1516.36
79.5127,312.757,196.194,-7.2435,-3.80615,1429.86,1516.36
79.5303,311.651,195.811,-8.3493,-4.1895,1433.86,1516.36
79.5458,311.204,195.119,-8.79602,-4.8806,1437.86,1516.36
79.5637,312.267,194.284,-7.73285,-5.71631,1441.86,1522.7
79.5792,313.194,191.708,-6.80594,-8.29224,1445.86,1528.03
79.597,313.854,190.775,-6.14554,-9.22536,1449.86,1532.22
79.6126,315.136,189.8,-4.86374,-10.1995,1444.74,1536.92
79.6304,317.656,188.396,-2.34409,-11.6043,1444.74,1542.37
79.6458,319.16,186.535,-0.840271,-13.4653,1444.74,1549.08
79.6636,318.673,186.183,-1.32672,-13.8168,1444.74,1554.6
79.6792,318.13,190.08,-1.87003,-9.92033,1444.74,1557.4
79.697,317.146,191.783,-2.85431,-8.21729,1444.74,1560.2
79.7125,316.2,192.675,-3.79956,-7.32462,1444.74,1563
79.7304,315.109,196.024,-4.89108,-3.97603,1444.74,1557.69
79.7458,314.176,197.592,-5.82394,-2.40845,1451.87,1557.69
79.7637,313.297,198.1,-6.70343,-1.89951,1455.87,1557.69
79.7791,312.688,198.872,-7.31158,-1.12802,1459.87,1557.69
79.7989,312.944,197.183,-7.05624,-2.81667,1463.87,1557.69
79.8126,313.019,194.364,-6.98108,-5.63594,1467.87,1565.17
79.8303,313.932,192.952,-6.06848,-7.04794,1471.87,1568.9
79.8457,313.749,190.675,-6.25055,-9.32462,1475.87,1574.36
79.8636,314.189,189.222,-5.81088,-10.7778,1479.87,1579.53
79.879,315.685,188.342,-4.31506,-11.6575,1474.97,1584.72
79.8986,316.148,187.479,-3.85211,-12.5211,1474.97,1590.06
79.9124,316.012,186.458,-3.98801,-13.542,1474.97,1596.18
79.9303,315.166,187.705,-4.83441,-12.2946,1474.97,1599.96
79.9456,314.154,190.317,-5.84579,-9.68254,1482.16,1602.76
79.9636,312.942,192.093,-7.05765,-7.90727,1486.16,1605.56
79.979,311.929,193.929,-8.07053,-6.07051,1490.16,1608.36
79.997,310.96,196.78,-9.04001,-3.22,1494.31,1603.97
80.0123,311.174,198.138,-8.82608,-1.86232,1498.31,1603.97
80.0302,312.59,198.093,-7.41043,-1.90703,1502.31,1603.97
80.0457,313.039,198.814,-6.96054,-1.1864,1506.31,1603.97
80.0636,314.303,200.244,-5.69717,0.244003,1510.31,1603.97
80.079,316.147,197.762,-3.853,-2.2381,1505.51,1603.97
80.097,316.86,195.899,-3.13965,-4.10135,1505.51,1603.97
80.1124,317.833,196.696,-2.16666,-3.30405,1505.51,1603.97
80.1302,317.136,194.893,-2.86444,-5.10667,1505.51,1603.97
80.1457,316.813,194.709,-3.18695,-5.29054,1505.51,1603.97
80.1636,315.978,194.78,-4.02179,-5.22005,1505.51,1603.97
80.179,314.925,192.969,-5.07504,-7.0309,1505.51,1612.56
80.197,314.61,193.079,-5.39001,-6.92064,1505.51,1615.36
80.2124,313.876,192.733,-6.12445,-7.26666,1513.02,1618.42
80.2313,312.951,191.632,-7.04861,-8.36806,1517.02,1622.36
80.2464,312.161,192.54,-7.83899,-7.46031,1521.02,1625.16
80.2639,312.186,195.19,-7.81415,-4.8101,1525.02,1619.63
80.2791,313.096,196.469,-6.90442,-3.53146,1529.02,1619.63
80.297,314.156,196.818,-5.84415,-3.18182,1533.02,1619.63
80.3124,315.478,198.887,-4.52155,-1.11337,1528.1,1619.63
80.3304,316.496,196.309,-3.50446,-3.69112,1528.1,1619.63
80.3457,318.174,195.421,-1.8262,-4.57857,1528.1,1619.63
80.3638,318.692,194.941,-1.30838,-5.05896,1528.1,1619.63
80.3791,318.043,194.239,-1.95651,-5.76086,1528.1,1626.72
80.397,318.002,194.336,-1.99753,-5.6642,1528.1,1629.52
80.4124,317.278,193.609,-2.72183,-6.39088,1528.1,1632.56
80.4305,316.514,193.81,-3.48642,-6.19012,1528.1,1635.36
80.4459,315.985,194.44,-4.01492,-5.55971,1528.1,1638.16
80.4637,315.544,193.681,-4.45587,-6.31863,1528.1,1641.13
80.4791,315.182,194.598,-4.81796,-5.40189,1528.1,1635.79
80.497,314.596,197.412,-5.40442,-2.58824,1528.1,1635.79
80.5127,313.985,198.44,-6.01492,-1.55971,1535.37,1635.79
80.5304,313.538,200.183,-6.46173,0.182709,1539.37,1635.79
80.5457,313.281,201.263,-6.71875,1.26302,1543.37,1635.79
80.5636,313.055,202.281,-6.94485,2.2807,1547.37,1635.79
80.5791,313.969,202.625,-6.03125,2.625,1551.37,1635.79
80.597,314.315,202.235,-5.68533,2.23466,1555.37,1635.79
80.6136,315.434,202.101,-4.56558,2.10109,1550.92,1635.79
80.6304,316.32,201.954,-3.68021,1.95393,1550.92,1635.79
80.6458,317.5,201.651,-2.5,1.65079,1550.92,1635.79
80.6636,318.716,201.416,-1.28375,1.41599,1550.92,1635.79
80.6791,318.754,200.829,-1.24649,0.829132,1550.92,1635.79
80.697,318.711,201.485,-1.28851,1.48459,1550.92,1635.79
80.7124,318.267,201.741,-1.73279,1.74104,1550.92,1635.79
80.7303,317.689,201.134,-2.31055,1.1339,1550.92,1635.79
80.7457,317.377,201.899,-2.6232,1.89854,1550.92,1635.79
80.7637,316.732,201.9,-3.26779,1.90028,1550.92,1635.79
80.7792,316.595,202.132,-3.40518,2.13219,1550.92,1635.79
80.797,315.937,202.437,-4.0629,2.4371,1550.92,1635.79
80.8124,315.509,202.458,-4.49106,2.45833,1550.92,1635.79
80.8303,315.062,203.036,-4.9375,3.03572,1550.92,1635.79
80.8457,314.581,203.165,-5.41888,3.16519,1550.92,1635.79
80.8636,313.823,203.636,-6.17737,3.63609,1557.78,1635.79
80.8791,313.304,204.31,-6.69617,4.30974,1561.78,1635.79
80.897,312.976,205.125,-7.02448,5.12538,1565.78,1635.79
80.9124,313.453,205.7,-6.54739,5.7003,1569.78,1628.82
80.9303,313.917,205.51,-6.08334,5.50961,1573.78,1626.02
80.946,314.762,206.101,-5.23767,6.10146,1568.73,1623.2
80.9637,315.81,206.956,-4.19006,6.95615,1568.73,1619.93
80.9791,317.153,205.948,-2.84711,5.94801,1568.73,1617.13
80.9969,316.917,205.51,-3.08334,5.50961,1568.73,1614.33
81.0124,316.619,204.39,-3.38135,4.38983,1568.73,1618.94
81.0303,316.096,201.266,-3.9035,1.26608,1568.73,1618.94
81.0458,315.748,200.657,-4.25159,0.657227,1568.73,1618.94
81.0636,315.128,199.128,-4.87228,-0.872269,1568.73,1618.94
81.0791,314.688,199.92,-5.3125,-0.0803528,1568.73,1618.94
81.097,314.336,201.145,-5.66364,1.14546,1575,1618.94
81.1125,313.735,200.618,-6.26538,0.618118,1579,1618.94
81.1303,313,201.5,-7,1.5,1583,1618.94
81.1457,313.098,202.418,-6.90234,2.41751,1587,1618.94
81.1637,314,202.5,-6,2.5,1591,1618.94
81.1791,314.772,202.267,-5.22824,2.26727,1585.93,1618.94
81.197,316.34,203.324,-3.66043,3.32399,1585.93,1618.94
81.2124,318,203.426,-2,3.42628,1585.93,1618.94
81.2302,318.865,202.657,-1.13531,2.65677,1585.93,1618.94
81.2464,318.259,204.167,-1.74075,4.16667,1585.93,1618.94
81.265,318,205.5,-2,5.5,1585.93,1612.99
81.2793,317.343,205.748,-2.65686,5.74837,1585.93,1610.19
81.2969,316.579,206.579,-3.42072,6.57928,1585.93,1607.07
81.3124,316.02,207.303,-3.98001,7.30333,1585.93,1603.68
81.3304,315.423,207.032,-4.57693,7.03206,1585.93,1600.88
81.3458,314.969,206.677,-5.03061,6.67686,1585.93,1598.08
81.3636,314.356,206.446,-5.64423,6.44551,1592.19,1595.28
81.3794,313.924,204.657,-6.0759,4.65677,1596.19,1600.59
81.3971,313.556,204.148,-6.44446,4.14815,1600.19,1600.59
81.4124,313.092,203.063,-6.90793,3.06349,1604.19,1600.59
81.4317,313.159,204.457,-6.84128,4.45714,1608.19,1600.59
81.4459,314.73,205.657,-5.27045,5.65723,1601.93,1593.26
81.4635,316.346,204.794,-3.65396,4.79366,1601.93,1597.42
81.479,317.279,205.623,-2.72055,5.62289,1601.93,1590.57
81.497,316.902,205.582,-3.09766,5.58249,1601.93,1587.77
81.5124,316.945,204.958,-3.05502,4.95793,1601.93,1592.48
81.5324,316.196,206.327,-3.80392,6.3268,1601.93,1585.96
81.5471,315.963,206.721,-4.03705,6.72054,1601.93,1583.06
81.564,315.453,205.73,-4.54718,5.72955,1601.93,1580.26
81.579,315.019,205.426,-4.98077,5.42628,1601.93,1585.23
81.597,314.84,205.898,-5.16049,5.89815,1601.93,1578.71
81.6124,314.128,204.128,-5.87228,4.12773,1609.09,1583.66
81.6303,314,203.5,-6,3.5,1613.09,1583.66
81.6457,313.482,204.182,-6.51819,4.18182,1617.09,1583.66
81.6636,313.423,202.769,-6.57693,2.76923,1621.09,1583.66
81.679,314.81,202.956,-5.19006,2.95615,1615.54,1583.66
81.697,316.634,204.36,-3.36578,4.35988,1615.54,1583.66
81.7123,318.676,204.233,-1.32425,4.23334,1615.54,1583.66
81.7302,319.241,204.525,-0.759064,4.52475,1615.54,1583.66
81.7456,319.412,206.142,-0.588409,6.14203,1615.54,1576.11
81.7635,319.26,207.623,-0.73999,7.62334,1615.54,1572.14
81.779,319.108,207.739,-0.892151,7.73856,1615.54,1569.09
81.7969,318.981,208.5,-1.01886,8.5,1615.54,1565.3
81.8123,318.762,208.272,-1.23767,8.27246,1615.54,1562.33
81.8301,318.604,206.761,-1.39624,6.761,1615.54,1559.53
81.8456,318.4,206.973,-1.60001,6.97273,1615.54,1556.7
81.8635,318,205.357,-2,5.35672,1615.54,1561.77
81.8789,318.017,202.925,-1.98276,2.92529,1615.54,1561.77
81.8969,317.859,201.814,-2.14114,1.81381,1615.54,1561.77
81.9124,317.653,203.444,-2.34677,3.44354,1615.54,1561.77
81.9302,317.697,204.15,-2.30331,4.15015,1615.54,1561.77
81.9458,317.568,204.11,-2.43188,4.11014,1615.54,1561.77
81.9637,317.429,205.197,-2.57101,5.1971,1615.54,1561.77
81.979,317.304,205.988,-2.69617,5.9882,1615.54,1554.4
81.997,317.121,206.121,-2.87906,6.12094,1615.54,1551.6
82.0124,317.101,207.194,-2.89856,7.1942,1615.54,1547.96
82.0302,317.086,207.554,-2.91437,7.55351,1615.54,1544.82
82.0457,316.992,206.35,-3.00827,6.34987,1615.54,1542.02
82.0636,316.884,204.722,-3.11594,4.72174,1615.54,1546.63
82.0791,317.019,203.108,-2.98102,3.1084,1615.54,1546.63
82.0969,316.82,201.029,-3.17993,1.0295,1615.54,1546.63
82.1124,316.709,201.728,-3.29068,1.728,1615.54,1546.63
82.1302,316.762,202.558,-3.23849,2.55826,1615.54,1546.63
82.1457,316.793,202.532,-3.207,2.53226,1615.54,1546.63
82.1636,317.006,204.091,-2.99429,4.09117,1615.54,1546.63
82.179,317.081,205.09,-2.91876,5.08963,1615.54,1546.63
82.1968,316.919,205.548,-3.08066,5.54839,1615.54,1540.47
82.2124,316.992,206.524,-3.00793,6.5238,1615.54,1537.17
82.2301,317.039,207.461,-2.96094,7.46094,1615.54,1533.64
82.2473,317.048,208.307,-2.95239,8.30688,1615.54,1529.83
82.2635,317.234,209.192,-2.76642,9.1916,1615.54,1525.62
82.2801,317.02,209.777,-2.97995,9.77695,1615.54,1521.43
82.2971,317.372,207.049,-2.62845,7.04883,1615.54,1518.63
82.3125,317.249,203.621,-2.75061,3.62111,1615.54,1524.59
82.3302,317.249,203.904,-2.75058,3.90443,1615.54,1524.59
82.3457,317.411,203.174,-2.5892,3.17371,1615.54,1524.59
82.3637,317.517,199.921,-2.483,-0.079361,1615.54,1524.59
82.379,317.588,199.958,-2.41205,-0.0416718,1615.54,1524.59
82.3969,317.903,201.958,-2.09723,1.95833,1615.54,1524.59
82.4124,317.946,201.993,-2.05399,1.99295,1615.54,1524.59
82.4303,318.181,203.039,-1.81946,3.03935,1615.54,1524.59
82.4457,318.28,204.88,-1.71991,4.87962,1615.54,1524.59
82.4636,318.421,205.2,-1.57907,5.19951,1615.54,1524.59
82.479,318.658,206.059,-1.3421,6.0592,1615.54,1517.16
82.4968,318.742,207.877,-1.25757,7.87662,1615.54,1512.84
82.5125,318.971,208.949,-1.02869,8.94923,1615.54,1508.54
82.5303,319.126,209.938,-0.87442,9.93835,1615.54,1504.03
82.5457,319.132,210.922,-0.867584,10.9224,1615.54,1499.03
82.5635,319.536,210.499,-0.463776,10.499,1615.54,1495.34
82.579,319.656,208.833,-0.344025,8.83333,1615.54,1492.54
82.5969,319.888,207.918,-0.111816,7.91827,1615.54,1489.73
82.6123,319.998,207.551,-0.00213623,7.55128,1615.54,1486.93
82.6303,319.983,208.656,-0.0173035,8.65584,1615.54,1482.83
82.6457,320.198,208.654,0.19754,8.65433,1615.54,1479.53
82.6636,320.3,207.071,0.299805,7.071,1615.54,1476.73
82.679,320.305,206.23,0.305389,6.22954,1615.54,1473.93
82.6969,320.548,204.477,0.548462,4.47675,1615.54,1478.47
82.7123,320.52,203.065,0.519623,3.06471,1615.54,1478.47
82.7303,320.497,203.185,0.497131,3.18477,1615.54,1478.47
82.7456,320.659,203.819,0.658722,3.81944,1615.54,1478.47
82.7635,320.799,204.214,0.799225,4.21443,1615.54,1478.47
82.7789,321.085,205.989,1.08511,5.98936,1615.54,1471.13
82.7969,321.08,207.92,1.07962,7.92036,1615.54,1466.72
82.8124,321.244,208.838,1.24396,8.83798,1615.54,1462.58
82.8303,321.425,210.192,1.42459,10.1918,1615.54,1457.71
82.8456,321.435,212.08,1.43533,12.0801,1615.54,1451.5
82.8635,321.717,212.097,1.71686,12.0968,1615.54,1446.88
82.879,321.96,209.984,1.95993,9.98398,1615.54,1444.08
82.8969,321.961,209.195,1.96127,9.19528,1615.54,1441.15
